795.2,6.3,21.3,16.8,153.7,8.7,48.7,42.3,17.8,27.3,26.9,73.8,26.7,28.3,21.8,10.6,,,
1072.3,6,26.4,19,178.5,13.1,56.4,77.6,11.7,37.2,29,76.3,23.9,28.8,25,10.6,,,
985.1,6.4,26.8,19.5,209.6,7.8,59.4,67.7,10.7,23.5,35.7,75.3,30.3,35.5,20.5,11.1,,,
1179.6,7.2,31.3,18.6,267.5,19,66.3,87.3,9.7,26.6,43.6,86.8,31.5,29.5,30.2,11.9,,,
914.7,5.9,29.5,19.6,164.5,7.4,50.6,74.6,9.2,21.5,23.8,73.5,25,24.1,16.7,6.6,,,
1114.2,7.8,28.1,22.8,224.4,7.3,74.8,76.5,9.2,27.5,31.1,82.1,28.1,29.6,22.2,6.6,,,
886.3,5.5,25.9,15.7,161.2,5.7,54.9,77.9,7.1,22.8,20.8,77.5,24.9,32.7,22.6,6.8,,,
1205.4,8.3,26.1,29.4,276,15,78.4,69.5,12.5,27.3,42.5,81.6,29.3,33,28.5,7,,,
968.4,6.3,21.4,18.4,216.4,11.5,62.7,69.9,15.5,24.5,34.6,78.6,27.5,22.4,29,7.3,,,
879.5,6.5,25.6,19.2,169.7,3,68.6,66.9,19.5,24.1,20.7,72.6,23,28,27.1,7.4,,,
1122.7,4.9,31.6,27.4,257.6,11.6,67.5,77.1,11.9,29.7,33.1,84.3,28.5,24.7,24,7.8,,,
1114.4,6.4,33.3,25.4,240.3,10.9,81.2,60.1,10.3,23.6,27,78.6,26.5,33.4,24.5,8,,,
1072.4,5.9,39.9,26.5,185.7,4.9,73.1,59.1,11.1,26.1,38.9,87.9,27.8,27.6,26.1,8.2,,,
1053.8,5.6,26.1,22.5,199.7,6.2,73.3,67.8,10.4,39.5,34.1,80.1,30.7,33.5,27.6,8.2,,,
911.7,6,18.2,12.5,140.6,9.7,31,58.8,26.2,47.9,23.7,75.4,25.1,27.1,19.8,8.8,,,
984.8,7,29.7,27.5,182.2,5.2,79.6,54.7,14,28.6,32.3,80.7,24.1,32,30.1,8.9,,,
993.7,6.9,27.7,27.4,241.2,10.6,67.9,53,14.4,25.9,36.1,85.9,28,33.6,26.8,9.2,,,
1037.4,6,30,19.7,227.5,12,63.1,87.3,12.3,17.9,33.8,85.1,34,33.5,20.6,9.3,,,
1013.1,6.6,20.4,15.5,203.8,9.6,69.6,59.7,7.7,30.2,34.2,84.4,29.9,34.7,23,9.4,,,
917.6,6.7,20,16.6,176.1,15.2,56.1,52.2,22.6,37.4,30.2,81.1,24.1,27.2,23.9,9.4,,,
975.1,6.6,24.7,22.2,209,10.2,56.7,50.7,17.4,40.3,30.7,80.9,29.9,27.4,25.2,9.4,,,
1021.6,7.3,22.1,22.6,234.1,6.3,75.5,65.8,12.4,24.5,27,80.6,26.6,32.4,27,9.5,,,
1053.4,7.2,25.6,26.1,228.6,5.5,66.3,78.2,14.7,27,31.7,83.7,27,27.7,29.8,9.5,,,
1028.9,5.5,25,17.4,160.4,6.6,71.3,86.5,11.8,17.5,27.7,76.6,24,33,24.1,9.6,,,
1009.5,6.3,26,25.9,209.2,5.8,70.2,70.3,13,25.8,38.4,87.4,24.6,29.7,28.2,9.6,,,
985.3,6.5,27.6,19.5,153.8,8.2,75.5,80.1,10,16.2,34.4,81.4,26.6,32.3,24.1,9.7,,,
1040.7,6.3,30,25.4,246.4,14.2,68.3,74.6,9.1,21.4,29.1,81.8,27.4,34,23.3,9.8,,,
1027.1,7.4,29.3,23.9,212.2,4.1,72.1,77.2,11.8,30.2,22.5,80.9,25.9,30.4,23.8,9.8,,,
1015.9,7.6,27,22.9,164.3,14.6,51.4,104.2,7.6,27.3,30,79.5,35.2,35.7,21,9.9,,,
1149.7,7.2,35.1,26.5,295.5,26.5,75.6,65.1,7.3,30.7,39.5,83,35.7,40.8,24.6,10.2,,,
955.7,5.5,22.5,19.1,120.9,11.1,21.1,38.6,19.8,46.7,22.4,72,26.8,17.9,17,10.4,,,
910.4,6,15.5,25.8,93.8,6.3,59.9,59.6,11.8,20.6,30.4,80.6,24.3,28.2,23,10.6,,,
1090.6,8.4,26,20.1,154.1,9.4,63.6,84.3,9.6,26.6,34.1,79.1,32.7,42.2,24.1,10.9,,,
1055.6,8.7,31,20.4,227.5,6.4,77.3,59.1,15.4,24.7,39.7,82.3,24.7,33.3,32.3,10.9,,,
930.4,6,29.7,22.2,217.3,7.4,58.8,59.4,12.2,24.2,35.4,83.5,25.5,27.1,23.2,11,,,
977,5.3,27.1,19.5,196.8,3.8,71.3,53.3,11,18.9,32.7,85.4,27.6,31.8,25.1,11.2,,,
1016.1,8.9,22.3,22.9,232.2,7.8,63.4,57.5,17.9,29.3,30.4,80.7,26.1,36.8,26.3,11.4,,,
1208.5,11.2,32.6,26.8,291.6,4.8,92,69.5,12,42.2,42.6,83.9,28.5,35,34.2,11.4,,,
1107,7.8,35.4,20,297,14.4,70.1,75.2,10.9,29.6,39.1,87.2,30,32.4,28.2,11.5,,,
1037.2,6.3,26.1,20.8,189.9,8.9,83.2,57.3,16.7,18.7,29.6,80.9,30.5,32.4,27,11.6,,,
1119.1,6.4,33,21,184.3,10.8,76.8,107.1,7.2,25.4,28.1,83,28.6,32.6,27.2,11.6,,,
1030.1,8.5,30.6,21.1,193,9.6,70.2,53.9,18.5,34.7,29.3,78.8,23.1,35.7,26.1,12.6,,,
1009.7,6.5,28.4,16.4,206.3,10.3,60.1,81.3,13.1,23.2,28.8,79.2,31.1,41.1,23.1,12.7,,,
729,4.6,21.8,16.1,102.2,1.2,37.8,61.3,14.3,34.2,10.3,69.3,10.9,16.8,14.3,3.8,,,
729.3,5.8,27.4,16.4,121.3,1.4,43.6,57.7,11.2,19.4,13.3,75.1,18.6,21,18.2,4.2,,,
787.2,5.6,23.8,17.8,126.9,1.7,49.4,71.2,14.1,21.2,15.8,74.3,20.6,22,18.9,4.5,,,
770.4,5.2,25.4,18.5,151.3,3.4,46.8,57.6,7.7,14.9,16.4,69.7,20.3,19.6,14.8,5.4,,,
750.5,4.9,29.2,20.2,162.3,1.1,49,43.1,5.7,16,20.5,72.2,16.3,23.5,15.8,5.4,,,
810.5,5.9,26.7,21.7,120.7,1.2,59.9,46.5,9.8,25.2,17,68.6,16.6,20.3,18.9,5.6,,,
898.7,6.4,26.6,20.3,194.6,3.9,58.5,55.3,20.6,20,18.6,77.9,18,23.4,22.2,5.6,,,
849.5,5.7,29.3,19.2,129.7,6.7,54.5,67.6,11.9,21.8,22.2,72.1,22.7,24,17,5.7,,,
772.9,5.3,23.7,20.2,182.3,2,49.9,41.6,10.9,18,21.3,73.6,20.5,22,21.5,5.8,,,
754.3,4.8,25.5,20.2,152.1,1.2,48.1,49,8,16.5,17.8,74,15.4,24.9,18.9,6,,,
769.6,6.9,25,19.4,141.9,2.8,52.3,64.9,9.4,16,18.2,72.5,20.7,17.1,16.6,6.3,,,
782.5,5.1,26.8,18.9,198.3,3.1,56.8,51.3,11.3,16.9,21.3,82.8,22.8,21.8,24,6.5,,,
818.6,5.5,20.7,22,149.7,1.9,60,55.1,10.8,21.6,20.3,72,19.3,25.3,21.3,6.6,,,
857.3,6,25.5,21.3,186,4.3,56.9,51.6,11.1,20.7,23,78.2,20.5,25.8,22.1,6.6,,,
797.4,5.7,29.1,20,174.7,4.9,47.1,45.6,4.5,17.3,24.1,72.3,19.7,27.2,17,6.8,,,
941.4,6.8,26,19.9,173.2,2.9,71.7,59.5,12.5,19.8,23.2,76.6,28.8,24.5,25.2,6.8,,,
769,6,24.5,21.2,161,2.6,48,48.5,10.8,22.2,23.5,75,23.3,24.6,21.3,6.9,,,
803.3,5.8,26.9,15.9,125.6,3.5,50.4,46.7,7.8,19.5,21.9,71.8,23.5,24,20.6,7.3,,,
874.8,5.9,27.9,20,182.5,4.7,61.9,59.8,9.2,11.6,20.1,71.5,23.3,28.2,22.4,7.5,,,
827.2,6.3,25.9,21.4,158.3,8.9,58.9,60.9,11.8,16.1,26.2,75.5,22.8,26.7,25.3,8.1,,,
798.9,5.5,26.3,20.4,196.7,2.4,51.8,47.2,4.8,14.6,23.6,73.2,20.8,26,21.7,8.2,,,
752.8,5.2,21.1,15.9,157.4,3.1,48.7,56.2,7.5,19,17.1,79.7,20.7,20.5,15,3.3,,,
820.5,5.9,23.6,16,119.8,5.1,40.9,84.8,17.4,20.5,17.1,78.1,18,18.9,20.2,4,,,
773,4.7,25.2,19.3,171.1,3.9,47.9,68.6,9.5,14.8,19.5,81.1,15.2,22,15,4.1,,,
856.8,4.5,22.9,16.6,167.7,1.9,50.8,63.2,8.8,18.9,22.2,80.1,23.3,17.3,17.3,4.6,,,
703.8,4.2,23.9,16.4,101.6,1.9,47.7,55,10.7,12.2,16.7,79.4,17.4,18.9,16.6,4.8,,,
732.4,5.3,26.7,14.8,117.1,1.1,43.7,64.3,11.8,17.9,15.5,71.8,19.6,20.2,16.3,5,,,
706,5.1,25.6,17.9,98.5,1.3,46.4,51.9,8.7,19.8,14.5,77.1,21,19.6,17.9,5,,,
750.2,5.5,23.8,15.4,131.6,2,48.9,53.1,14.8,18.7,15.5,77,18.5,21.6,18.1,5.1,,,
757.2,5.5,20.9,16.3,117.8,4.3,44.2,47.6,16.5,24.8,17.6,77.1,17.2,19.9,19.9,5.1,,,
812.7,6.1,25.6,19.2,157.2,3.9,61.7,55.9,9.8,19.9,19.8,75.3,19.5,20.6,21.5,5.1,,,
740.8,5.1,23.5,17.8,141.4,1,43.4,53.1,8,30.8,16.6,73.4,17.6,22.9,16.8,5.2,,,
814.4,5.6,26.4,21.2,197.4,3,55.1,53.5,9.2,16.5,23.9,83.1,23.6,22,23.2,5.2,,,
878.4,5.8,32.7,20.2,141.9,5,59.4,63,11.3,22,19.3,72,24.8,25.5,18.1,5.5,,,
799.7,4.9,31,21.3,150.4,4.5,56,59.9,8.4,17.1,26.9,81.5,22.6,20.4,17.9,5.6,,,
814,5.8,26.8,19.8,169.5,1.7,60.6,51,9.5,25.2,19.5,75.7,20.9,23.2,21,5.7,,,
730.4,6,28,20.4,102.4,1,59.6,45.3,8.9,28.3,17,79.5,24.6,20.2,23.9,5.7,,,
803.5,5.8,22.9,17.7,151.9,2.4,55.6,71.9,13.8,20.1,16.4,76.2,24.8,24.1,20.2,5.9,,,
831.5,5.6,26.6,22.8,148.8,6.8,54.7,51.5,13.2,22.8,21.4,79.6,23.8,25.4,23.6,5.9,,,
858.9,5,27,22,123.1,6.3,62.6,56.9,10.9,19,22,82,22.2,21.5,22.8,6.1,,,
840.7,6.4,23.4,16.6,207.8,3,55.7,56.9,13,18.5,19.4,78.9,16.3,24.8,23.3,6.3,,,
792.1,6.6,24.3,19.1,160.1,5.3,52.6,69.8,9.4,15.1,18.6,72,20.9,21.9,17.2,6.4,,,
668.7,5.5,22.5,15.4,130.4,3.5,50.7,37.1,17.1,26.9,21.6,72.7,18,28.5,20,6.4,,,
782.1,6.1,26.3,15.9,154.2,3.3,50.7,41.6,10.4,22.3,21.6,77.7,25,23.5,26.9,6.4,,,
828,5.6,24.4,24,199.1,2.6,52.3,39.5,6.3,15.5,25.4,75.9,23.9,28.1,23.2,6.5,,,
839.9,6.6,29.7,21.5,359.8,3.2,53.4,21.6,6,14.9,28.3,77.8,22.6,20.9,27.3,6.6,,,
817.7,5.1,24.2,19,212.1,3.2,55.7,43.8,6.9,13.6,25.9,69.7,20,28.8,21.9,6.8,,,
769.1,5.6,26.9,20.7,143.7,2.1,49.3,56.2,7.8,19,24.8,73.9,22.2,21.7,22.1,6.8,,,
879.9,6.5,26.3,20.8,178.8,2.4,66.9,59,9.4,18.2,27.2,78.6,25.8,26.7,26.7,6.8,,,
861.4,5.7,26.4,22.9,191.5,3.2,56,48,7.9,19.5,25.2,72.7,21.8,24.6,21.1,7.1,,,
856.5,6.1,27.3,21,150,2.5,65.2,46.4,7.7,13.1,21.6,73,20.1,25.8,21.6,7.1,,,
776.2,5.2,25.4,21.5,174.7,5.1,44.5,42.7,5.4,17.2,28.1,72.6,20.7,25.8,19.2,7.5,,,
756.5,5.5,24.2,16.7,156.7,2.9,53.3,39.2,10.6,15,22.6,73.4,24.7,28.6,19.8,7.6,,,
797.5,6.7,27.3,22.7,199.5,1.8,60.4,37.2,7.2,16.8,28.4,70.7,22.8,29.3,21.5,8,,,
801.2,5.8,27.3,20.8,148.9,6.6,52.5,59.1,10.8,18.5,24.4,69.6,25.1,27.6,19,8.6,,,
771.2,5.8,25.1,18.2,227.9,1.7,42.6,42,4.6,9.4,28.1,71.4,18.1,28.6,17.8,8.7,,,
851,6.8,25.9,17.6,170.2,5.5,62.2,58.6,10.1,24.6,25.3,76.3,25.8,27.5,26.2,9.3,,,
636.5,4.5,27.1,16,128.2,1.5,42,55,11.3,14.1,8.3,66,9.9,23,12,2.8,,,
923.4,6.1,25.1,17.8,146.8,3,52.6,67.1,8.1,24.9,18.9,78.3,20.8,26.7,21,4.8,,,
788.6,4.7,27.9,16.2,118.4,4.3,52.6,68.6,10.1,25.6,15.2,67.4,19,20.8,16.7,4.9,,,
863.8,5.8,26.8,17.6,146.5,4.4,58.6,54.6,12.9,24.8,22.3,78.9,24.2,21.7,25.1,4.9,,,
847.7,5.9,18.9,22.7,162.6,2.9,62.9,59.3,9.1,20.3,21.1,77.9,20.7,19.6,24,5,,,
639.4,4.7,29.8,13.6,95.1,2.4,38.1,37.3,7.6,19.4,12.2,66.6,13.6,17.1,15.4,5.2,,,
770.1,4.8,22.1,17.2,143.8,2.1,55.5,61.3,16,19.5,20,82.1,21.7,22.6,22.3,5.3,,,
691.3,5.5,20.4,12.7,183.4,2.7,51.7,38.4,9.5,17.1,18.8,68.8,17.2,25,19.4,5.4,,,
759.1,4.6,24.5,19.1,113.5,1.7,49.2,49.1,11.8,21.4,22.8,78.8,21.3,20.6,20.6,5.4,,,
728.6,4.9,21,18.8,137.9,1.7,58.5,50.1,10.8,19.1,19.9,81.9,21.5,23.5,20.7,6.2,,,
885.2,5.6,23,22,167.6,4.6,64.6,67.2,12.1,21.5,26.7,77,24.7,25.3,26.7,6.3,,,
897.1,5.3,19.8,22.7,172.5,4.8,57.6,66.7,10.7,23,25.2,78.4,24.3,28.8,27.2,6.4,,,
930.4,5.1,25.4,22.2,170,11.1,62.2,60.1,14.4,22.6,25.5,80.9,26,24,19.6,6.7,,,
907.5,5.7,24,20.4,156.1,7.4,61,62.8,12.8,25.5,20.7,75.5,23.1,26.2,25,6.7,,,
922.1,5.8,24.4,18.3,146.3,5,61.8,67.7,15.8,31.8,26.8,83.1,24.6,30.7,22.4,7.1,,,
858.8,6.7,34.2,25.9,171.2,2.9,63.9,44.5,11.3,17.8,23.7,72.3,25.9,27.3,23.9,7.3,,,
858,5.7,28.9,20.7,170.4,5.8,51.5,46.7,8.8,22,22,77.4,26.9,29.6,24.8,7.4,,,
691,4.9,24.4,17.4,98.1,4.8,46,50.5,8.5,17.7,18.6,67.6,15.9,18.4,18.6,7.6,,,
870.7,7,27.2,22.6,175.4,7.4,66.6,48.2,11.1,18.9,28.3,79.8,25.6,30.5,26.6,8,,,
925.6,4.7,32.6,24.9,149.7,3.2,61.2,60.1,9.7,18.1,26.5,77.7,27.9,25.2,28.7,9.3,,,
931.7,6,25.4,20,210.3,5.5,66.6,70,11.5,25.4,32.2,80.4,26.6,28.2,27.1,10,,,
930.8,5.6,22.7,16.6,157.5,4.6,61.4,65.7,10.6,28.2,27.9,73.7,25.1,23.8,23.4,10.9,,,
855.9,5.6,30.2,22.8,148.3,7.4,60,56.5,10.9,17.8,25.5,73.4,24,27.9,19.8,11,,,
614,4.8,19,17.3,95.7,2.4,39,42.1,8.7,20.6,16.1,77.1,18.9,18.9,18.5,3.9,,,
896.4,4.9,27.6,16,182.1,3.1,58.1,66.8,10.3,18.8,24.8,75,28.8,24.7,22.2,4.3,,,
702.7,4.5,22.2,15.9,139.6,3,38.9,56.5,6.9,9.7,15.5,73.5,16.4,19.8,13.7,4.5,,,
857.8,5.8,25.8,18,175.4,2.4,58.6,67.1,13.6,23.3,19.4,79.2,26.8,25.6,29.9,4.7,,,
775.1,5.7,24,16.9,125.1,1.4,25.3,57.5,13.6,17.9,14.8,80.2,19.7,18,9.7,4.9,,,
923,5.6,37.2,29.2,203.8,5.6,62.2,50.4,12,13.3,22.4,75.2,26.5,23.8,21.1,4.9,,,
806,5.4,29.5,25.5,157.6,1.4,55.8,55.7,6.4,15.3,21.1,73,21.3,19.1,22.3,4.9,,,
700,4.8,21.6,14.1,129.6,1.9,47,51,7.9,17.5,22.3,75.8,22.3,19.1,19.9,5.1,,,
916.5,5.9,31,24.1,164.7,5,65.9,66.9,7.9,21,21,78.5,22.7,22.1,22.1,5.5,,,
825.7,5.4,25.4,14.2,175.1,6.3,58.2,62.8,8.5,19.8,26.2,77,25.2,27.7,23.2,5.5,,,
1024,6.4,29.6,21.7,239.4,2.8,76.8,69.7,13.1,28.2,26.1,78.7,19.9,24,31.1,5.6,,,
827.9,6.4,23,12.2,116.4,3.9,29.2,54.4,17.9,15.4,20.1,81.3,21.8,20,14.6,5.7,,,
719.9,5.6,23.4,15.1,152.6,1.2,50.5,62,12.8,19.7,11.3,68.6,17.3,21.1,15,5.7,,,
861.5,5.5,28.2,22.8,188.6,2.1,56.5,55.4,10.7,10,20.6,70.6,19.3,27.4,20.8,5.8,,,
812.3,5.3,21.8,22,197.9,2.2,47.1,67.7,11.8,13.2,20.9,70.9,21.4,21.3,20,6,,,
738.4,5.6,22.5,17.9,157.9,1.9,42.9,61.4,11.5,20.1,18.7,78.1,20.7,23.9,24.1,6.2,,,
789.6,6,23,19.9,154.2,2.2,55.9,61.9,12.8,21,18.8,78.9,22.9,23.8,19.4,6.7,,,
870.9,6.2,27.9,16.1,257.3,5.5,48.4,42.2,11.9,23.6,30.2,82.9,26.9,28.9,24.2,6.8,,,
924.2,5.4,24.1,16.9,150.6,3.1,56.8,65.4,12.1,23.9,19,76.6,19.5,21.1,21,6.9,,,
796.9,5.5,18.1,17.8,140.4,2.3,55.1,60.1,11.6,23.4,20.4,78.2,22.1,26.7,25.9,7.1,,,
851.3,6.1,21.2,18.3,211,2.1,62.8,60.1,11.5,9.4,22.2,72.5,22.3,25.6,20.4,7.2,,,
931.2,5.9,27.1,18,233.2,2.6,67.6,71,11.8,20.8,26.6,68.4,25.1,26.9,24.6,7.3,,,
872.5,7.6,27.3,21.8,215.1,2.2,63.3,46.2,11,13.9,20.9,79.4,25.2,30.8,31.1,7.3,,,
904.5,6.2,28.7,26,188,2.9,62.9,55.7,10.4,25.3,24.9,71.2,23.5,29.8,24.2,7.4,,,
825.2,6.3,22.4,17.3,158.4,1.7,57.4,62.3,11.5,20,14.7,72.9,24.6,25.2,21.1,7.5,,,
978,6.3,23.7,21.9,222.4,3.5,83.4,67.8,16.6,23.2,21.4,75.6,20.6,21.8,28.9,7.9,,,
962.7,6.5,32.1,27.6,200.4,2.4,70.1,51.2,9,24.5,24.5,76.1,22.4,25.8,22.8,8.1,,,
906.8,6,24.6,17.5,203,3.7,69.4,74.6,11.3,27.7,28.9,69.1,21.8,24.6,28.4,9.1,,,
811.6,5.8,26.2,14.7,133.6,3.4,43.7,57.8,12.3,19.6,24.5,78.4,22,20.3,17.7,4.8,,,
776.9,5.7,26.1,20.6,222.5,2.7,51.7,49.7,13.2,17.3,22.3,77.4,21.5,25.4,21.4,5.8,,,
673.2,5.4,20.5,12.8,142.9,3.7,49.1,43,15.5,31.9,24.2,74.5,13.9,26.4,22.1,6.4,,,
706.3,5.2,27.7,16.9,99.6,2.2,51.8,45.7,8.5,12.1,16,65.6,15,30.5,16.8,6.7,,,
873,6.1,28.1,17.4,207.3,2.5,59.3,52.9,11.6,12,27.2,73,22.4,29.4,23.3,7.4,,,
930.5,6,23.3,23.4,237.7,2.7,57.4,56.5,16.2,22.8,23.8,84.3,24.5,24.5,24.7,7.7,,,
854.9,5.8,22.7,24,192.1,3.5,65.3,49.7,9.4,23.3,27.9,72.2,24.1,29.1,29,8.2,,,
803.3,5.8,24.7,18.1,180.6,6.1,52.6,42.8,8.4,16.2,23.2,67.9,25.2,30.8,21.4,9,,,
680,5.9,20.8,15,165.4,2.9,52.7,32.8,18.7,17.1,22.9,73.2,23.1,37.6,19.9,9.1,,,
900,6.6,25.4,15.7,152.6,6.1,58.3,70.3,7.1,28.2,25.5,81.1,25.1,27.9,30.2,9.1,,,
823.3,5.6,34.9,15.3,139.2,2.4,51.8,63,12.3,27.8,21.7,78.1,19.8,18.6,25.4,3.7,,,
680.2,5.4,21.4,16.4,110.7,4.2,31.1,39.3,19,40.1,18.1,75.5,14.7,18.6,19.7,4.2,,,
874.3,5,25.6,21.3,123.4,11.1,61.8,65.4,11.4,22.7,23.6,66.8,21.1,24.9,19.4,4.3,,,
757.4,6.4,25.8,17,126.7,2.9,47.8,65.2,15.9,16.2,13.9,75,16.4,22.2,15.5,4.5,,,
747.4,6.2,22.2,16.3,141.5,2.4,46,61.4,15.5,24.5,15.3,74,18,26.3,17.9,4.6,,,
781.6,5.4,17.3,18.8,151.3,3,49.4,51.6,9.8,16.7,15.5,66.6,21.8,21.5,17.9,5.4,,,
811.5,5.7,21.8,18.3,114.1,3.9,58.4,59.2,17.2,20.7,21.8,78.9,21.4,25.2,21.1,5.5,,,
799.8,5.2,29,19.3,130.3,2.2,59.5,48.8,9.1,18.8,22.4,70.9,19,21.1,20.3,5.8,,,
897.3,5.7,26.7,18.8,180,5.7,73,58.5,10,26.6,23.8,75.9,20.8,22.3,23,5.9,,,
848.5,5.6,24.5,16.5,143.5,3.5,58.5,58.4,10.1,26.7,18.7,74.3,20.8,23.6,17.9,6,,,
849.7,6,28.1,18.9,163.1,4.7,55.9,54.8,12,22.2,27,77.2,22.4,25.3,23.6,6.4,,,
769.5,5.4,20.2,17.9,156.2,2.7,50.6,65.2,8.4,21.7,22.9,78.7,23.5,24.7,19.3,6.6,,,
968.7,6.9,24.9,20.7,127.1,7.3,70.7,59.5,15.5,22.5,23.4,74.5,22.5,32.7,28.9,6.7,,,
736.3,7,22.7,15.8,147.6,3.4,44.4,50.4,13,15.7,16.8,64.9,17.9,17.7,11.3,6.9,,,
913.2,6,31.4,25.4,190.8,8.6,60.1,61.8,8.5,21.5,24.5,75.6,23.8,24.6,21.5,6.9,,,
901.6,7,28,18.5,156,2.9,64.6,67.3,14.1,26.1,22.5,80.2,22.3,26.3,26.2,7,,,
864.7,5.3,30.8,17.2,155.5,5.8,62.8,66.6,11.9,24.5,20.4,75.9,20.9,26.1,21.7,7.3,,,
805.4,6.9,26.7,15.9,139.5,3.2,56.5,54.9,9.5,13.4,18.2,80.8,18.7,23.5,26.1,7.3,,,
728.8,4.9,25.4,14.2,94.1,6.4,55.2,56.1,11.2,19.9,17.4,72.9,16.8,30.5,21,7.4,,,
925.9,6,22.3,24.7,164.6,5.7,62.4,57.1,10.6,20.4,23,75.9,22.2,27.1,25.1,7.6,,,
856.5,6.8,19.1,15.8,161,6.5,63.9,66.6,14.4,23.6,26.4,77.1,20.1,25,24.1,7.8,,,
930.5,5.7,19.5,19.2,153.1,4.9,48.9,76.3,13.7,23.9,28.2,75.7,24.8,27.4,20.9,7.9,,,
942.6,6.7,23.5,18.8,235.5,6.5,63.2,62.7,13.3,20.6,31.9,76.5,25.1,24.2,26,7.9,,,
989.7,6,33.3,19,170.9,8.1,66.6,83.1,11.5,31.4,27.9,76.8,25.1,28.3,25.3,8.2,,,
967.6,5.2,28.1,14.4,179.6,5.8,66.8,76.3,16.8,29.4,28.5,63.3,28.2,31,28.5,8.7,,,
933.4,6.9,29.5,19.5,170.7,2.7,69,61.5,12.4,21.4,21.5,76.1,28.3,25.3,25,8.8,,,
996.1,7.5,25.7,24.2,191.1,5.9,68.4,82.4,14.4,25.5,21.1,73,35.5,28.7,24,8.9,,,
886,6.9,25.2,18.6,178.7,3.6,62.7,61.4,11.8,20.6,20,76.7,26.5,30.1,24.1,9.3,,,
996,7.1,24,29.2,187,8.1,62.2,60.9,15.1,26.2,25.7,78.7,26.7,32.3,24.7,9.4,,,
888.1,7,29.2,21.4,200.3,3,66.6,50.5,7.4,13.5,20.4,74.2,23,33.2,25.1,9.8,,,
955.4,8,29.8,20.2,204.4,3.4,57.4,68,11.9,31.5,25.6,76.7,27.8,32.5,30.6,10,,,
986.6,6.5,26.6,22,203.1,2.9,74.1,64.8,12.7,20.6,33.7,65,25,36.4,23.8,11.9,,,
944.2,5,29.2,22.5,184,3.8,67.8,63.3,13.4,22,25.2,76.4,32,25.3,22.8,3.8,,,
837.5,5,21.4,17.4,172.4,3.5,59.4,55.8,14,21.4,26.1,82.9,23,23.9,28.6,4.6,,,
862.4,5.8,23.7,13.7,216.2,1.6,51.6,71.7,10.7,19.6,23.4,84.4,20,24.1,23.1,4.7,,,
939,6.5,27.5,17.2,189.3,9.8,56.8,47,11.5,26.1,26.8,82.1,26,27,23.6,5.8,,,
914.6,5.7,25.4,21.3,213.3,3,66.3,57.6,9.4,15.7,25.7,82.8,26.6,20.3,32.1,5.8,,,
976.3,5,23.6,18.8,222,6.2,68.8,72,11.8,15,24.4,74.8,23.9,21.8,25.5,6.1,,,
941.9,6.1,25.3,19.8,189.9,4.5,74.6,73.7,13.1,22,24.7,68.3,20,25.2,27.1,6.6,,,
846.5,5,24.6,20.3,153.8,3.3,59.4,71,10.9,20.2,20.1,81.3,20.5,23.7,23.7,6.9,,,
929.5,4.8,27.3,22.1,156,4.5,66.3,58.9,14.3,31.4,23.2,81.8,22.7,22.7,24.2,7,,,
834.5,7.7,25.2,15.9,188.8,2.4,55.9,47.6,14.6,17,29,77.6,22.2,19.7,23,7.3,,,
987.5,6.8,35.5,25.1,164.3,3.1,78.7,55.9,13.8,31.2,24,79.9,23.6,27.8,32.7,7.3,,,
853.6,4.9,21.2,22.1,152.4,6.1,66.1,77.9,9.9,21.8,28.7,84.8,24.1,23.5,24.1,7.4,,,
1016.4,5.3,27.4,19.3,236.3,7,66.4,70.3,10.2,25.6,22.5,75.2,28.1,25.4,22.1,7.5,,,
925.8,6.2,25.5,19.2,185.4,2.7,65.5,56.4,14.1,33.8,19.3,73.3,20.7,28.5,22,7.6,,,
866.7,6.9,22.7,21.7,132.5,6.4,64.2,76.1,8.4,24.1,25.7,75.3,23.7,24.2,29.2,8.4,,,
907.6,6.1,22.8,19.7,217.2,2.5,73.1,53.1,11,18.5,26.9,80.4,25.2,28.6,24.6,8.5,,,
1011.1,7.7,18.6,21.3,246.5,3.2,68.5,90.8,12.5,23.4,27.5,78.1,25.7,28.1,25,9.1,,,
977.4,5,24.5,19.4,145.1,4.1,64.4,66,9.2,21,21.7,81.2,24,33.3,25,9.7,,,
926,6.4,23.3,17.2,141.5,8.7,71.4,65.5,13.2,18.7,24.4,79.6,27.4,23.7,25.8,10,,,
978.3,6.9,28.8,19.9,148.2,7.1,62.5,63.7,14.7,19.9,25.3,77.2,27,35,26.5,10.9,,,
1036.1,6.5,23.6,18.9,204.5,7.7,70.2,62.8,17.4,33,30.4,86.8,28.6,28.6,28.4,12.2,,,
708.5,5.7,21.3,17.6,140.4,2.1,48.5,53.7,13.1,18.3,14.2,75.9,19.1,24.9,12.6,5.5,,,
778.8,6.6,22.4,15.7,134.4,5.3,51.4,52.2,22.7,30.5,23.4,69.3,16,28.5,21.9,5.7,,,
837.3,5.7,29,19.5,127.5,2.4,53.1,55.6,13.4,27.9,16.9,76.4,18.5,24.2,21.5,6,,,
759.3,5.6,21.2,16.4,116.4,3.2,56.8,43.8,13.2,16.8,22.2,76.4,16.8,27.3,20.1,6.4,,,
875.6,5.6,22.6,18.5,157.2,5.1,59.7,59.4,12.7,28.8,22.8,72.3,21.6,26.4,25.1,6.9,,,
